incident_id,event_id,incident_type,assigned_to,status,response_time,resolution
INC00991,EVT00991,Brute Force,Jack Davis,In Progress,73 min,Under Investigation
INC00992,EVT00992,Port Scan,Jacqueline Scott,Escalated,8 min,Escalated to Management
INC00993,EVT00993,Configuration Change,Cassandra Quinn,Closed,166 min,Blocked
INC00994,EVT00994,DDoS Attempt,David Gibson,Open,25 min,Pending Review
INC00995,EVT00995,Suspicious Process Execution,Emily Jackson,Closed,74 min,Blocked
INC00996,EVT00996,Session Hijacking Attempt,Patricia Ortiz,Closed,144 min,False Positive
INC00997,EVT00997,VPN Connection,Christopher Garner,Closed,78 min,False Positive
INC00998,EVT00998,Port Scan,Katherine Cook,Closed,2 min,False Positive
INC00999,EVT00999,Phishing Email,Lisa Smith,Closed,105 min,Blocked
INC01000,EVT01000,Account Lockout,Austin Parks,Closed,55 min,Blocked
INC01001,EVT01001,Web Shell Detected,Dawn Walsh,Open,154 min,Pending Review
INC01002,EVT01002,Credential Dumping,David Jones,In Progress,180 min,Under Investigation
INC01003,EVT01003,Failed Login,Jesus Nielsen,Closed,124 min,Blocked
INC01004,EVT01004,Unauthorized Access,Jaime Parsons,Closed,56 min,False Positive
INC01005,EVT01005,USB Device Connected,Emily Jackson,Open,126 min,Pending Review
INC01006,EVT01006,Malware Detection,Emily Jackson,Closed,149 min,False Positive
INC01007,EVT01007,VPN Connection,Adam Martin,Closed,111 min,Blocked
INC01008,EVT01008,Port Scan,Mark Harris,Open,147 min,Under Investigation
INC01009,EVT01009,Web Shell Detected,Katelyn Harris,Closed,36 min,False Positive
INC01010,EVT01010,Privilege Escalation,Jack Davis,Closed,44 min,Remediated
INC01011,EVT01011,Web Shell Detected,Dakota Walsh,Closed,153 min,Remediated
INC01012,EVT01012,USB Device Connected,Amy Coleman,Closed,44 min,False Positive
INC01013,EVT01013,Malware Detection,Raymond Miller,Closed,150 min,Blocked
INC01014,EVT01014,Ransomware Detected,Anthony Reynolds,Escalated,95 min,Escalated to IT Security Lead
INC01015,EVT01015,Ransomware Detected,Jack Davis,Closed,35 min,Blocked
INC01016,EVT01016,Web Shell Detected,Emily Jackson,Open,90 min,Under Investigation
INC01017,EVT01017,Credential Dumping,Christina Hartman,Closed,87 min,Blocked
INC01018,EVT01018,Port Scan,Megan Pitts,In Progress,144 min,Under Investigation
INC01019,EVT01019,Configuration Change,Jack Davis,Closed,62 min,False Positive
INC01020,EVT01020,Credential Dumping,Dakota Walsh,Closed,77 min,False Positive
INC01021,EVT01021,Login Success,Mark Harris,Closed,81 min,Blocked
INC01022,EVT01022,Phishing Email,Katherine Cook,In Progress,95 min,Under Investigation
INC01023,EVT01023,SQL Injection Attempt,Patricia Ortiz,Closed,142 min,Remediated
INC01024,EVT01024,Firewall Rule Change,Dakota Walsh,Closed,65 min,Blocked
INC01025,EVT01025,Suspicious Process Execution,Christina Hartman,In Progress,163 min,Under Investigation
INC01026,EVT01026,SQL Injection Attempt,Kyle Stephenson,Open,175 min,Pending Review
INC01027,EVT01027,Web Shell Detected,Katelyn Harris,Closed,131 min,Remediated
INC01028,EVT01028,DNS Tunneling Detected,Christina Hartman,Open,110 min,Under Investigation
INC01029,EVT01029,Account Lockout,Kyle Stephenson,In Progress,63 min,Under Investigation
INC01030,EVT01030,Unauthorized Access,Allen Wood,Closed,115 min,Remediated
INC01031,EVT01031,Web Shell Detected,Christopher Gill,Closed,115 min,Remediated
INC01032,EVT01032,Brute Force,David Gibson,In Progress,110 min,Under Investigation
INC01033,EVT01033,Credential Dumping,Robert Frost,Open,126 min,Under Investigation
INC01034,EVT01034,Phishing Email,Mark Harris,Closed,87 min,Remediated
INC01035,EVT01035,VPN Connection,Dr. Jacob Rowe DDS,Closed,171 min,Remediated
INC01036,EVT01036,VPN Connection,Ricky Blackwell,Closed,98 min,Blocked
INC01037,EVT01037,Session Hijacking Attempt,Jack Davis,Open,94 min,Under Investigation
INC01038,EVT01038,Ransomware Detected,Jesus Nielsen,Closed,35 min,False Positive
INC01039,EVT01039,DNS Tunneling Detected,Darius Hernandez,In Progress,21 min,Under Investigation
INC01040,EVT01040,DNS Tunneling Detected,Kyle Stephenson,Closed,24 min,Blocked
INC01041,EVT01041,Data Exfiltration Attempt,Brian Banks,In Progress,152 min,Under Investigation
INC01042,EVT01042,Ransomware Detected,Lori Blevins,Open,108 min,Under Investigation
INC01043,EVT01043,Privilege Escalation,Kyle Stephenson,Closed,177 min,False Positive
INC01044,EVT01044,Ransomware Detected,Raymond Miller,Closed,22 min,Remediated
INC01045,EVT01045,Unauthorized Access,Patricia Ortiz,Escalated,56 min,Escalated to Management
INC01046,EVT01046,Login Success,Lisa Smith,Open,104 min,Pending Review
INC01047,EVT01047,Data Exfiltration Attempt,Cassandra Quinn,Open,42 min,Under Investigation
INC01048,EVT01048,Web Shell Detected,Christina Hartman,Closed,43 min,False Positive
INC01049,EVT01049,Account Lockout,Jennifer Payne,Closed,80 min,False Positive
INC01050,EVT01050,Unauthorized Access,Brian Banks,In Progress,108 min,Under Investigation
INC01051,EVT01051,VPN Connection,David Jones,In Progress,79 min,Under Investigation
INC01052,EVT01052,Credential Dumping,Jaime Parsons,Open,21 min,Pending Review
INC01053,EVT01053,Brute Force,Lori Blevins,Escalated,112 min,Escalated to IT Security Lead
INC01054,EVT01054,Malware Detection,Dr. Jacob Rowe DDS,Open,157 min,Pending Review
INC01055,EVT01055,USB Device Connected,Katelyn Harris,Closed,147 min,Remediated
INC01056,EVT01056,Firewall Rule Change,Katelyn Harris,Closed,158 min,Remediated
INC01057,EVT01057,USB Device Connected,Cassandra Quinn,In Progress,65 min,Under Investigation
INC01058,EVT01058,Account Lockout,Brian Banks,Closed,172 min,False Positive
INC01059,EVT01059,USB Device Connected,Lori Blevins,Closed,120 min,Blocked
INC01060,EVT01060,DDoS Attempt,Dawn Walsh,Closed,26 min,Blocked
INC01061,EVT01061,Ransomware Detected,Darius Hernandez,Closed,177 min,Remediated
INC01062,EVT01062,Account Lockout,Cassandra Quinn,Closed,47 min,False Positive
INC01063,EVT01063,Login Success,David Gibson,Closed,64 min,Remediated
INC01064,EVT01064,Malware Detection,David Jones,Open,6 min,Pending Review
INC01065,EVT01065,DNS Tunneling Detected,Shannon Montoya,Open,116 min,Pending Review
INC01066,EVT01066,DDoS Attempt,Christopher Gill,Closed,13 min,False Positive
INC01067,EVT01067,Web Shell Detected,Cassandra Quinn,Closed,63 min,False Positive
INC01068,EVT01068,Lateral Movement Detected,Amy Coleman,Closed,136 min,False Positive
INC01069,EVT01069,Firewall Rule Change,Megan Pitts,Closed,35 min,Remediated
INC01070,EVT01070,Suspicious Process Execution,Jennifer Payne,Open,18 min,Pending Review
INC01071,EVT01071,Credential Dumping,Jesus Nielsen,Closed,159 min,False Positive
INC01072,EVT01072,Unauthorized Access,Brian Ford,Open,95 min,Pending Review
INC01073,EVT01073,Login Success,Christina Hartman,Open,44 min,Under Investigation
INC01074,EVT01074,Ransomware Detected,Michael Howell,Closed,93 min,False Positive
INC01075,EVT01075,Login Success,Dakota Walsh,In Progress,150 min,Under Investigation
INC01076,EVT01076,File Access,Christopher Garner,Closed,4 min,False Positive
INC01077,EVT01077,Ransomware Detected,Raymond Miller,Closed,6 min,False Positive
INC01078,EVT01078,Unauthorized Access,Allen Wood,Closed,10 min,False Positive
INC01079,EVT01079,SQL Injection Attempt,David Gibson,In Progress,50 min,Under Investigation
INC01080,EVT01080,Ransomware Detected,Kyle Stephenson,Closed,158 min,Remediated
INC01081,EVT01081,Failed Login,Sheila Morris,Escalated,39 min,Escalated to Management
INC01082,EVT01082,Account Lockout,Mark Harris,Closed,112 min,Remediated
INC01083,EVT01083,Account Lockout,Jack Davis,Closed,151 min,Remediated
INC01084,EVT01084,Ransomware Detected,Brian Banks,In Progress,54 min,Under Investigation
INC01085,EVT01085,Session Hijacking Attempt,Lori Blevins,Closed,99 min,False Positive
INC01086,EVT01086,Port Scan,Jack Davis,Closed,143 min,False Positive
INC01087,EVT01087,File Access,Katherine Cook,In Progress,55 min,Under Investigation
INC01088,EVT01088,VPN Connection,Adam Martin,Closed,21 min,Remediated
INC01089,EVT01089,SQL Injection Attempt,Darius Hernandez,Closed,57 min,Remediated
INC01090,EVT01090,File Access,Sheila Morris,Closed,23 min,Remediated
INC01091,EVT01091,Session Hijacking Attempt,Dakota Walsh,In Progress,133 min,Under Investigation
INC01092,EVT01092,Lateral Movement Detected,Patricia Ortiz,In Progress,35 min,Under Investigation
INC01093,EVT01093,Lateral Movement Detected,Jacqueline Scott,In Progress,93 min,Under Investigation
INC01094,EVT01094,VPN Connection,Anthony Reynolds,Closed,138 min,Remediated
INC01095,EVT01095,Lateral Movement Detected,Christopher Gill,Closed,95 min,Remediated
INC01096,EVT01096,Malware Detection,Evan Ortiz,Closed,45 min,Remediated
INC01097,EVT01097,Account Lockout,Shannon Montoya,Closed,142 min,Blocked
INC01098,EVT01098,File Access,Amy Coleman,In Progress,142 min,Under Investigation
INC01099,EVT01099,Configuration Change,Lisa Smith,Closed,154 min,Remediated
INC01100,EVT01100,Account Lockout,Jack Davis,Closed,78 min,Remediated
INC01101,EVT01101,SQL Injection Attempt,David Gibson,Closed,120 min,Blocked
INC01102,EVT01102,Firewall Rule Change,Darius Hernandez,Escalated,116 min,Escalated to IT Security Lead
INC01103,EVT01103,Web Shell Detected,Megan Pitts,Open,37 min,Under Investigation
INC01104,EVT01104,DDoS Attempt,David Gibson,Closed,60 min,Remediated
INC01105,EVT01105,Login Success,Emily Jackson,Closed,23 min,Blocked
INC01106,EVT01106,SQL Injection Attempt,Emily Jackson,In Progress,11 min,Under Investigation
INC01107,EVT01107,Configuration Change,Brian Banks,Closed,126 min,Blocked
INC01108,EVT01108,Phishing Email,David Jones,Open,118 min,Under Investigation
INC01109,EVT01109,DNS Tunneling Detected,Derek Wagner,In Progress,150 min,Under Investigation
INC01110,EVT01110,Ransomware Detected,Christopher Gill,Closed,178 min,Remediated
INC01111,EVT01111,Data Exfiltration Attempt,Mark Harris,Open,133 min,Under Investigation
INC01112,EVT01112,Suspicious Process Execution,Dawn Walsh,In Progress,146 min,Under Investigation
INC01113,EVT01113,Brute Force,Patricia Ortiz,Closed,136 min,Blocked
INC01114,EVT01114,Firewall Rule Change,Patricia Ortiz,Closed,106 min,Blocked
INC01115,EVT01115,USB Device Connected,David Jones,Open,129 min,Under Investigation
INC01116,EVT01116,Login Success,Lisa Smith,In Progress,129 min,Under Investigation
INC01117,EVT01117,Session Hijacking Attempt,Sheila Morris,Closed,87 min,Blocked
INC01118,EVT01118,Unauthorized Access,Dakota Walsh,Closed,30 min,Remediated
INC01119,EVT01119,Port Scan,Cassandra Quinn,Closed,87 min,Blocked
INC01120,EVT01120,Phishing Email,Austin Parks,In Progress,86 min,Under Investigation
INC01121,EVT01121,USB Device Connected,Cassandra Quinn,Closed,79 min,Remediated
INC01122,EVT01122,Port Scan,Amy Coleman,Closed,121 min,False Positive
INC01123,EVT01123,Failed Login,Lori Blevins,In Progress,126 min,Under Investigation
INC01124,EVT01124,Brute Force,Katherine Cook,Closed,72 min,Blocked
INC01125,EVT01125,Unauthorized Access,Christopher Gill,Closed,162 min,False Positive
INC01126,EVT01126,Data Exfiltration Attempt,David Gibson,Open,63 min,Pending Review
INC01127,EVT01127,Session Hijacking Attempt,Christopher Gill,Open,142 min,Pending Review
INC01128,EVT01128,Malware Detection,David Gibson,Open,89 min,Pending Review
INC01129,EVT01129,USB Device Connected,Jesus Nielsen,Closed,73 min,Remediated
INC01130,EVT01130,DDoS Attempt,Shannon Montoya,Closed,123 min,False Positive
INC01131,EVT01131,Session Hijacking Attempt,Amy Coleman,In Progress,120 min,Under Investigation
INC01132,EVT01132,USB Device Connected,Adam Martin,Escalated,46 min,Escalated to Management
INC01133,EVT01133,Credential Dumping,Lori Blevins,Closed,153 min,Blocked
INC01134,EVT01134,Malware Detection,Jaime Parsons,Closed,13 min,Remediated
INC01135,EVT01135,USB Device Connected,Evan Ortiz,Closed,131 min,Remediated
INC01136,EVT01136,Web Shell Detected,Ricky Blackwell,Closed,56 min,Blocked
INC01137,EVT01137,File Access,Amy Coleman,Closed,132 min,False Positive
INC01138,EVT01138,File Access,Lori Blevins,In Progress,78 min,Under Investigation
INC01139,EVT01139,Ransomware Detected,Brian Ford,Closed,174 min,False Positive
INC01140,EVT01140,Web Shell Detected,Dr. Jacob Rowe DDS,Escalated,6 min,Escalated to IT Security Lead
INC01141,EVT01141,Credential Dumping,Anthony Reynolds,In Progress,101 min,Under Investigation
INC01142,EVT01142,DNS Tunneling Detected,Shannon Montoya,Closed,180 min,Blocked
INC01143,EVT01143,Credential Dumping,Lori Blevins,Closed,67 min,Remediated
INC01144,EVT01144,Lateral Movement Detected,Christina Hartman,Open,150 min,Pending Review
INC01145,EVT01145,Brute Force,Cassandra Quinn,Closed,34 min,False Positive
INC01146,EVT01146,Login Success,Katherine Cook,Escalated,157 min,Escalated to IT Security Lead
INC01147,EVT01147,Unauthorized Access,Jack Davis,Closed,51 min,Blocked
INC01148,EVT01148,SQL Injection Attempt,Megan Pitts,In Progress,166 min,Under Investigation
INC01149,EVT01149,Firewall Rule Change,Patricia Ortiz,In Progress,76 min,Under Investigation
INC01150,EVT01150,USB Device Connected,Evan Ortiz,Closed,163 min,Blocked
INC01151,EVT01151,Port Scan,Dr. Jacob Rowe DDS,Closed,133 min,Remediated
INC01152,EVT01152,Account Lockout,Evan Ortiz,In Progress,123 min,Under Investigation
INC01153,EVT01153,Web Shell Detected,Jesus Nielsen,Closed,44 min,Blocked
INC01154,EVT01154,DDoS Attempt,Jesus Nielsen,Closed,41 min,Remediated
INC01155,EVT01155,SQL Injection Attempt,Jack Davis,In Progress,46 min,Under Investigation
INC01156,EVT01156,Privilege Escalation,Emily Jackson,Closed,97 min,Remediated
INC01157,EVT01157,Malware Detection,Raymond Miller,Open,118 min,Pending Review
INC01158,EVT01158,Web Shell Detected,Christina Hartman,Closed,85 min,Remediated
INC01159,EVT01159,Ransomware Detected,Dakota Walsh,In Progress,150 min,Under Investigation
INC01160,EVT01160,SQL Injection Attempt,Jennifer Payne,Closed,2 min,Blocked
INC01161,EVT01161,Data Exfiltration Attempt,Amy Coleman,Closed,173 min,False Positive
INC01162,EVT01162,Failed Login,Megan Pitts,In Progress,66 min,Under Investigation
INC01163,EVT01163,Suspicious Process Execution,Patricia Ortiz,Closed,167 min,Blocked
INC01164,EVT01164,Account Lockout,Kyle Stephenson,Closed,45 min,Remediated
INC01165,EVT01165,Phishing Email,Katherine Cook,Closed,62 min,Blocked
INC01166,EVT01166,Suspicious Process Execution,Jesus Nielsen,In Progress,66 min,Under Investigation
INC01167,EVT01167,Web Shell Detected,Derek Wagner,Closed,46 min,False Positive
INC01168,EVT01168,Phishing Email,Patricia Ortiz,Open,54 min,Under Investigation
INC01169,EVT01169,Phishing Email,Robert Frost,Closed,14 min,False Positive
INC01170,EVT01170,Login Success,Amy Coleman,Closed,2 min,Blocked
INC01171,EVT01171,Suspicious Process Execution,Amy Coleman,Closed,31 min,Remediated
INC01172,EVT01172,Phishing Email,Brian Ford,Escalated,144 min,Escalated to Management
INC01173,EVT01173,Account Lockout,Michael Howell,Closed,99 min,False Positive
INC01174,EVT01174,Firewall Rule Change,David Gibson,Closed,36 min,Remediated
INC01175,EVT01175,Malware Detection,Emily Jackson,Open,112 min,Under Investigation
INC01176,EVT01176,Login Success,Amy Coleman,Closed,63 min,False Positive
INC01177,EVT01177,Configuration Change,Christopher Garner,In Progress,126 min,Under Investigation
INC01178,EVT01178,Account Lockout,Kyle Stephenson,Closed,54 min,False Positive
INC01179,EVT01179,Session Hijacking Attempt,Megan Pitts,Escalated,2 min,Escalated to IT Security Lead
INC01180,EVT01180,Brute Force,Jaime Parsons,Open,143 min,Pending Review
INC01181,EVT01181,Data Exfiltration Attempt,Christopher Gill,In Progress,113 min,Under Investigation
INC01182,EVT01182,Privilege Escalation,Lori Blevins,Closed,67 min,False Positive
INC01183,EVT01183,Firewall Rule Change,Katelyn Harris,In Progress,138 min,Under Investigation
INC01184,EVT01184,Privilege Escalation,Crystal Costa,Closed,15 min,Blocked
INC01185,EVT01185,File Access,Shannon Montoya,In Progress,8 min,Under Investigation
INC01186,EVT01186,DDoS Attempt,Lori Blevins,Closed,124 min,Blocked
INC01187,EVT01187,Firewall Rule Change,Katherine Cook,Closed,49 min,Remediated
INC01188,EVT01188,Port Scan,Lori Blevins,Closed,163 min,False Positive
INC01189,EVT01189,Brute Force,Jack Davis,Closed,78 min,False Positive
INC01190,EVT01190,Brute Force,Megan Pitts,Closed,147 min,Blocked
INC01191,EVT01191,USB Device Connected,Christina Hartman,Escalated,145 min,Escalated to IT Security Lead
INC01192,EVT01192,Malware Detection,Jesus Nielsen,Closed,36 min,Remediated
INC01193,EVT01193,Session Hijacking Attempt,Patricia Ortiz,Open,138 min,Pending Review
INC01194,EVT01194,Privilege Escalation,Anthony Reynolds,In Progress,13 min,Under Investigation
INC01195,EVT01195,Suspicious Process Execution,Dr. Jacob Rowe DDS,Open,13 min,Under Investigation
INC01196,EVT01196,DNS Tunneling Detected,Michael Howell,Closed,8 min,Remediated
INC01197,EVT01197,Lateral Movement Detected,Lisa Smith,Open,88 min,Under Investigation
INC01198,EVT01198,Configuration Change,Megan Pitts,Closed,143 min,Blocked
INC01199,EVT01199,Ransomware Detected,Cassandra Quinn,In Progress,55 min,Under Investigation
INC01200,EVT01200,USB Device Connected,Allen Wood,Escalated,36 min,Escalated to Management
INC01201,EVT01201,Brute Force,Crystal Costa,In Progress,33 min,Under Investigation
INC01202,EVT01202,Login Success,Darius Hernandez,Closed,123 min,False Positive
INC01203,EVT01203,Phishing Email,Jesus Nielsen,Closed,75 min,Blocked
INC01204,EVT01204,USB Device Connected,Robert Frost,Closed,97 min,Blocked
INC01205,EVT01205,DNS Tunneling Detected,David Jones,Closed,126 min,Remediated
INC01206,EVT01206,Web Shell Detected,Jennifer Payne,In Progress,175 min,Under Investigation
INC01207,EVT01207,Failed Login,Lori Blevins,Closed,25 min,Blocked
INC01208,EVT01208,VPN Connection,Michael Howell,Closed,111 min,False Positive
INC01209,EVT01209,Ransomware Detected,Patricia Ortiz,Closed,99 min,Blocked
INC01210,EVT01210,Privilege Escalation,Christopher Gill,Closed,54 min,False Positive
INC01211,EVT01211,Privilege Escalation,Jaime Parsons,In Progress,74 min,Under Investigation
INC01212,EVT01212,File Access,Michael Howell,Closed,147 min,False Positive
INC01213,EVT01213,DNS Tunneling Detected,Jesus Nielsen,Closed,159 min,False Positive
INC01214,EVT01214,Malware Detection,Jack Davis,Closed,174 min,Blocked
INC01215,EVT01215,VPN Connection,Lori Blevins,Open,24 min,Pending Review
INC01216,EVT01216,Login Success,Christopher Gill,In Progress,116 min,Under Investigation
INC01217,EVT01217,SQL Injection Attempt,David Gibson,Open,144 min,Pending Review
INC01218,EVT01218,Lateral Movement Detected,Evan Ortiz,In Progress,24 min,Under Investigation
INC01219,EVT01219,Session Hijacking Attempt,Brian Ford,Closed,110 min,Remediated
INC01220,EVT01220,Configuration Change,Amy Coleman,Closed,126 min,False Positive
INC01221,EVT01221,Data Exfiltration Attempt,Katelyn Harris,Closed,177 min,False Positive
INC01222,EVT01222,Suspicious Process Execution,Emily Jackson,Closed,22 min,False Positive
INC01223,EVT01223,Firewall Rule Change,Emily Jackson,Closed,21 min,Blocked
INC01224,EVT01224,File Access,Lisa Smith,Closed,51 min,Blocked
INC01225,EVT01225,File Access,Katherine Cook,Open,95 min,Pending Review
INC01226,EVT01226,File Access,Anthony Reynolds,Escalated,76 min,Escalated to Management
INC01227,EVT01227,Privilege Escalation,Anthony Reynolds,Closed,80 min,Blocked
INC01228,EVT01228,Account Lockout,Jacqueline Scott,Open,29 min,Under Investigation
INC01229,EVT01229,DDoS Attempt,Dakota Walsh,Open,10 min,Under Investigation
INC01230,EVT01230,Credential Dumping,Katherine Cook,Closed,47 min,Remediated
INC01231,EVT01231,Data Exfiltration Attempt,Christina Hartman,Closed,49 min,False Positive
INC01232,EVT01232,Phishing Email,Anthony Reynolds,Open,17 min,Pending Review
INC01233,EVT01233,Privilege Escalation,Christina Hartman,Closed,51 min,Remediated
INC01234,EVT01234,Login Success,Dawn Walsh,Closed,28 min,Blocked
INC01235,EVT01235,Unauthorized Access,Austin Parks,In Progress,47 min,Under Investigation
INC01236,EVT01236,Data Exfiltration Attempt,Austin Parks,Closed,83 min,Blocked
INC01237,EVT01237,Brute Force,Sheila Morris,In Progress,3 min,Under Investigation
INC01238,EVT01238,Privilege Escalation,Sheila Morris,Closed,118 min,False Positive
INC01239,EVT01239,Brute Force,Darius Hernandez,Open,15 min,Pending Review
INC01240,EVT01240,USB Device Connected,Brian Ford,Escalated,32 min,Escalated to IT Security Lead
INC01241,EVT01241,Malware Detection,Katelyn Harris,In Progress,107 min,Under Investigation
INC01242,EVT01242,Login Success,Dr. Jacob Rowe DDS,Closed,76 min,False Positive
INC01243,EVT01243,Ransomware Detected,Katelyn Harris,Escalated,135 min,Escalated to Management
INC01244,EVT01244,Firewall Rule Change,Raymond Miller,Closed,135 min,Blocked
INC01245,EVT01245,Credential Dumping,Cassandra Quinn,Closed,4 min,Remediated
INC01246,EVT01246,Phishing Email,Jaime Parsons,Closed,84 min,Blocked
INC01247,EVT01247,Lateral Movement Detected,David Gibson,In Progress,113 min,Under Investigation
INC01248,EVT01248,DNS Tunneling Detected,Katelyn Harris,In Progress,116 min,Under Investigation
INC01249,EVT01249,Failed Login,Patricia Ortiz,Escalated,5 min,Escalated to Management
INC01250,EVT01250,Account Lockout,Christopher Garner,Closed,106 min,Remediated
